actual_0,actual_1,actual_2,actual_3,actual_4,actual_5,actual_6,actual_7,actual_8,actual_9,actual_10,actual_11,actual_12,actual_13,actual_14,actual_15,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,wheel_contact_0,wheel_contact_1,wheel_contact_2,wheel_contact_3,wheel_contact_4,wheel_contact_5,wheel_contact_6,wheel_contact_7
1.0568672022431343e-05,1.0568672022400873e-05,-8.706543667442994e-06,-8.706543667468882e-06,2.1631714361402236e-05,2.1631714361421593e-05,-9.013871100760018e-06,-9.013871100732764e-06,0.00010151647029932595,0.00010384010155915088,0.00010151647029675562,0.00010384010155723889,-0.0012285079518310638,-0.001220039842673229,-0.0012285079518334796,-0.001220039842675456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1.0334540611638543e-05,1.0334540611607973e-05,-8.700985611053574e-06,-8.700985611079596e-06,2.1431241571615913e-05,2.1431241571635066e-05,-8.952816173383095e-06,-8.952816173356017e-06,6.634100772334253e-05,6.80649922064576e-05,6.634100772142984e-05,6.806499220503331e-05,-0.0009094364822701847,-0.0009031536916046853,-0.000909436482271968,-0.0009031536916063433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1.0172596357895322e-05,1.0172596357864728e-05,-8.686676000882041e-06,-8.6866760009081e-06,2.1279261885442583e-05,2.127926188546151e-05,-8.913237769516496e-06,-8.913237769489587e-06,4.3760043415971963e-05,4.503912867758378e-05,4.37600434145033e-05,4.5039128676516925e-05,-0.000673748808979739,-0.0006690873836472616,-0.000673748808981071,-0.0006690873836485248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1.0056359177607061e-05,1.0056359177576512e-05,-8.667267025023736e-06,-8.667267025049796e-06,2.115556844378184e-05,2.1155568443800572e-05,-8.882770397533535e-06,-8.882770397506789e-06,2.913623776649329e-05,3.0085236508960393e-05,2.913623776538405e-05,3.008523650818312e-05,-0.0004994346050997789,-0.0004959761282401702,-0.000499434605100769,-0.0004959761282411476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.969001092874913e-06,9.969001092844443e-06,-8.644586143843867e-06,-8.644586143869883e-06,2.1048527884654147e-05,2.104852788467272e-05,-8.855440423334927e-06,-8.85544042330834e-06,1.958007768429368e-05,2.0284173525536263e-05,1.958007768342924e-05,2.028417352496802e-05,-0.0003703887345768437,-0.000367822767874573,-0.0003703887345775733,-0.00036782276787529207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.899859419830992e-06,9.899859419800622e-06,-8.61959758946466e-06,-8.619597589490596e-06,2.0951399295310774e-05,2.095139929532921e-05,-8.828514191447104e-06,-8.828514191420668e-06,1.3277794979166237e-05,1.3800188667772797e-05,1.3277794978508058e-05,1.3800188667379957e-05,-0.00027478497941217146,-0.0002728811976653217,-0.00027478497941271123,-0.0002728811976658766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.842196163496852e-06,9.842196163466596e-06,-8.592862195788775e-06,-8.59286219581462e-06,2.086025217947081e-05,2.0860252179489147e-05,-8.800867352496456e-06,-8.800867352470156e-06,9.082369140609128e-06,9.469951554660174e-06,9.082369140079881e-06,9.469951554385088e-06,-0.00020391618393108779,-0.000202503700699535,-0.0002039161839314895,-0.00020250370069996713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.791764355521649e-06,9.7917643554915e-06,-8.56475078291988e-06,-8.564750782945618e-06,2.0772781119195222e-05,2.0772781119213484e-05,-8.772148556730941e-06,-8.772148556704774e-06,6.262914597086093e-06,6.550475742949345e-06,6.262914596654474e-06,6.550475742740175e-06,-0.00015135893794410583,-0.00015031096651424777,-0.00015135893794441794,-0.00015031096651456924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.745893957245082e-06,9.745893957215032e-06,-8.535539605639176e-06,-8.5355396056648e-06,2.0687626429116357e-05,2.0687626429134568e-05,-8.742356327482024e-06,-8.742356327455991e-06,4.350081597161684e-06,4.563433415052835e-06,4.350081596878779e-06,4.563433414873349e-06,-0.00011236752277209887,-0.00011158999558220788,-0.00011236752277233447,-0.00011158999558244672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.702910777060156e-06,9.702910777030211e-06,-8.505451348799273e-06,-8.505451348824774e-06,2.0603982195220717e-05,2.0603982195238874e-05,-8.711629566292089e-06,-8.711629566266178e-06,3.0400530247411316e-06,3.198346309021155e-06,3.040053024569406e-06,3.1983463088879576e-06,-8.343174717944693e-05,-8.28548721676114e-05,-8.343174717962868e-05,-8.285487216780882e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.661768041016294e-06,9.661768040986471e-06,-8.47467222119738e-06,-8.474672221222768e-06,2.0521368629305217e-05,2.0521368629323347e-05,-8.68014750800626e-06,-8.680147507980473e-06,2.1345355413498264e-06,2.2519789458538515e-06,2.1345355412584024e-06,2.2519789457645226e-06,-6.19530124683329e-05,-6.152500842727454e-05,-6.195301246847294e-05,-6.152500842743946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.62181333843477e-06,9.621813338405064e-06,-8.443359317783647e-06,-8.44335931780893e-06,2.0439499008836292e-05,2.0439499008854412e-05,-8.648084953593813e-06,-8.64808495356814e-06,1.503002434361007e-06,1.5901378635664565e-06,1.5030024343310791e-06,1.590137863480781e-06,-4.600625704194657e-05,-4.5688705656673855e-05,-4.600625704205653e-05,-4.568870565679641e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.582641520950005e-06,9.58264152092041e-06,-8.41164446974941e-06,-8.411644469774592e-06,2.035820143003895e-05,2.035820143005704e-05,-8.615594785702593e-06,-8.615594785677014e-06,1.0587786792021582e-06,1.1234275460129074e-06,1.058778679180938e-06,1.123427545950326e-06,-3.416460567412508e-05,-3.392900303344257e-05,-3.416460567419566e-05,-3.3929003033534205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.54400205057409e-06,9.544002050544578e-06,-8.379637077643248e-06,-8.379637077668357e-06,2.027737253522029e-05,2.027737253523835e-05,-8.582803437226874e-06,-8.582803437201384e-06,7.437903456869691e-07,7.917556339659122e-07,7.437903457107367e-07,7.917556339016906e-07,-2.5369979992373113e-05,-2.519517803311887e-05,-2.5369979992414794e-05,-2.519517803322391e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.505740768130812e-06,9.50574076810137e-06,-8.347426769005877e-06,-8.347426769030906e-06,2.0196950009739032e-05,2.0196950009757033e-05,-8.549812087468327e-06,-8.549812087442925e-06,5.187710431418522e-07,5.543581925483016e-07,5.187710431851213e-07,5.543581924837656e-07,-1.8837495363016183e-05,-1.8707803586772498e-05,-1.883749536305337e-05,-1.8707803586850845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.467763378388925e-06,9.467763378359556e-06,-8.31508605071035e-06,-8.315086050735298e-06,2.011689616287152e-05,2.011689616288946e-05,-8.516700030458293e-06,-8.516700030432973e-06,3.569269845213414e-07,3.8333035353130675e-07,3.569269845914944e-07,3.833303534832743e-07,-1.3984748684211957e-05,-1.3888525753460065e-05,-1.3984748684245722e-05,-1.3888525753537612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.430012610612949e-06,9.430012610583657e-06,-8.28267289861717e-06,-8.28267289864204e-06,2.0037188089843683e-05,2.0037188089861555e-05,-8.483528537181415e-06,-8.483528537156177e-06,2.398082111014827e-07,2.593978074828156e-07,2.398082111919644e-07,2.593978074856115e-07,-1.0379474104006296e-05,-1.030808289732896e-05,-1.0379474104021807e-05,-1.0308082897367404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.39245397387774e-06,9.392453973848553e-06,-8.250233184344752e-06,-8.250233184369551e-06,1.9957811760657583e-05,1.9957811760675384e-05,-8.45034447860483e-06,-8.450344478579698e-06,1.5459643180692466e-07,1.6913064855028006e-07,1.5459643189623613e-07,1.69130648546791e-07,-7.700770411426322e-06,-7.647802741975141e-06,-7.70077041143973e-06,-7.64780274198277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.355066902688706e-06,9.355066902659624e-06,-8.217802861685231e-06,-8.217802861709958e-06,1.9878758461851208e-05,1.9878758461868928e-05,-8.417183440206697e-06,-8.41718344018167e-06,9.23087990507843e-08,1.030922502519638e-07,9.230879915569872e-08,1.0309225024550399e-07,-5.710366227281721e-06,-5.671067633831188e-06,-5.710366227286134e-06,-5.671067633818065e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.31783927529721e-06,9.317839275268248e-06,-8.185409872307786e-06,-8.185409872332443e-06,1.9800022653043876e-05,1.9800022653061522e-05,-8.384072276393586e-06,-8.38407227636868e-06,4.659818654792785e-08,5.459881172078728e-08,4.659818666308594e-08,5.459881172250147e-08,-4.231315139499193e-06,-4.202158118542475e-06,-4.231315139511106e-06,-4.202158118512724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.280764036647554e-06,9.280764036618709e-06,-8.153075762663988e-06,-8.153075762688564e-06,1.9721600676416847e-05,1.972160067643441e-05,-8.35103114712718e-06,-8.351031147102394e-06,1.2944885072588825e-08,1.8880832731572088e-08,1.2944885158422638e-08,1.888083273755956e-08,-3.13219394384767e-06,-3.110561315415012e-06,-3.1321939438533544e-06,-3.110561315355278e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.24383713052297e-06,9.243837130494237e-06,-8.120817026338034e-06,-8.120817026362515e-06,1.9643489981279286e-05,1.964348998129678e-05,-8.318075112429784e-06,-8.318075112405118e-06,-1.1892822488791736e-08,-7.488732271090584e-09,-1.1892822387203356e-08,-7.488732266944315e-09,-2.3153789583599238e-06,-2.299328943712644e-06,-2.315378958361122e-06,-2.2993289436499002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.207056243012536e-06,9.207056242983891e-06,-8.088646198975452e-06,-8.088646198999837e-06,1.95656886598949e-05,1.9565688659912316e-05,-8.285215365502e-06,-8.28521536547745e-06,-3.025545206023183e-08,-2.698790130778428e-08,-3.0255451992139866e-08,-2.698790129163364e-08,-1.708345693237072e-06,-1.6964376178301844e-06,-1.7083456932286733e-06,-1.6964376177882162e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.170420046445018e-06,9.170420046416478e-06,-8.056572738622725e-06,-8.05657273864701e-06,1.9488195171296754e-05,1.9488195171314084e-05,-8.252460178191393e-06,-8.25246017816696e-06,-4.3843010551506865e-08,-4.1418698764540195e-08,-4.384301051000435e-08,-4.141869872211999e-08,-1.2572107529229765e-06,-1.2483757292105734e-06,-1.2572107529110022e-06,-1.2483757291881912e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.133927750278374e-06,9.133927750249983e-06,-8.024603725194094e-06,-8.024603725218279e-06,1.94110081784187e-05,1.9411008178435947e-05,-8.219815621425994e-06,-8.219815621401686e-06,-5.3896925489092714e-08,-5.2098242554697186e-08,-5.389692550727256e-08,-5.2098242513640685e-08,-9.219371734859172e-07,-9.153821559134784e-07,-9.219371734825306e-07,-9.153821559242582e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.097578838908121e-06,9.097578838879888e-06,-7.992744410793032e-06,-7.992744410817104e-06,1.9334126453285517e-05,1.9334126453302685e-05,-8.187286111655489e-06,-8.187286111631282e-06,-6.13280734508628e-08,-5.999356677363438e-08,-6.132807347369404e-08,-5.999356673216154e-08,-6.727741333825938e-07,-6.679107332247814e-07,-6.727741333876756e-07,-6.679107332813626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.061372922257472e-06,9.0613729222294e-06,-7.960998649152735e-06,-7.960998649176708e-06,1.9257548822847153e-05,1.9257548822864222e-05,-8.15487482387665e-06,-8.154874823852533e-06,-6.680759479314386e-08,-6.581747694755637e-08,-6.680759480929703e-08,-6.581747691167875e-08,-4.876128569914949e-07,-4.840045278230496e-07,-4.876128570048047e-07,-4.840045279032196e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
9.025309653606016e-06,9.02530965357812e-06,-7.929369228446918e-06,-7.929369228470799e-06,1.918127413888203e-05,1.9181274138899015e-05,-8.12258400297307e-06,-8.122584002949039e-06,-7.08317934064131e-08,-7.009718982752543e-08,-7.08317934111751e-08,-7.00971898522389e-08,-3.500226839887115e-07,-3.473455365359265e-07,-3.500226839984784e-07,-3.473455366100784e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3.42767825559333e-05,3.427678255598763e-05,1.6578855676352676e-05,1.6578855676413896e-05,1.0846985483990552e-06,1.0846985483581503e-06,-2.9947645349153206e-05,-2.9947645349179765e-05,0.046192216759010696,0.04659792157281086,0.04619221675912895,0.046597921572929364,0.05022028942151442,0.04969223576602653,0.05022028942162881,0.04969223576614022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
6.815933755876883e-05,6.815933755894324e-05,4.890199045202615e-05,4.890199045221023e-05,-2.3199599301684714e-05,-2.319959930181182e-05,-5.995108853804919e-05,-5.9951088538155834e-05,0.07577258863839846,0.07624111352292431,0.07577258863861291,0.07624111352313985,0.08206815669266407,0.0812210395943324,0.0820681566928757,0.08122103959454229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
9.001745892801834e-05,9.00174589283016e-05,6.981396785219526e-05,6.981396785248042e-05,-4.042838727795511e-05,-4.042838727815617e-05,-7.941054755035998e-05,-7.941054755057113e-05,0.070667063489707,0.07110977534273441,0.07066706348995108,0.0711097753429797,0.07447278729285171,0.07373214653678602,0.07447278729312333,0.07373214653705581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
9.043040047489228e-05,9.043040047521304e-05,7.106326208384197e-05,7.106326208416587e-05,-4.555258461821883e-05,-4.5552584618473396e-05,-7.999991072134143e-05,-7.999991072159672e-05,0.04090000893565876,0.04116539144240362,0.04090000893586403,0.0411653914426085,0.03870666811040794,0.03821223301223841,0.03870666811060955,0.038212233012439464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
7.165488565058499e-05,7.165488565088905e-05,5.5548837940475454e-05,5.5548837940779796e-05,-4.135069833739293e-05,-4.135069833766754e-05,-6.380128731543661e-05,-6.380128731571998e-05,0.004998883521651225,0.00491857152122336,0.004998883521783702,0.00491857152135524,-0.004716130925366192,-0.004904314472266372,-0.004716130925226082,-0.0049043144721266155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
6.0446441400830624e-05,6.0446441401124375e-05,4.673118648549748e-05,4.6731186485789474e-05,-3.953972716483276e-05,-3.953972716511689e-05,-5.5498972972958945e-05,-5.5498972973256105e-05,0.0034981898949689107,0.0034386035720708015,0.0034981898950663583,0.003438603572167815,-0.003401222831463758,-0.003540842882389694,-0.003401222831360849,-0.003540842882287007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,1
5.3700881726738217e-05,5.3700881727025625e-05,4.166950017043138e-05,4.166950017071568e-05,-3.8798494811877477e-05,-3.8798494812165556e-05,-5.123534568190116e-05,-5.123534568220458e-05,0.0024548565774593044,0.002410647370147803,0.0024548565775311033,0.0024106473702193276,-0.002486197977592415,-0.0025897870476342543,-0.0024861979775166678,-0.0025897870475586567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.960001420740591e-05,4.960001420768941e-05,3.8723833806216876e-05,3.872383380649637e-05,-3.8506532629819516e-05,-3.850653263010871e-05,-4.9025281186361134e-05,-4.902528118666685e-05,0.0017291733739122816,0.0016963729942940904,0.0017291733739652365,0.0016963729943468642,-0.0018335623526488831,-0.001910418759454119,-0.0018335623525930198,-0.0019104187593983817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.707317950123302e-05,4.707317950151405e-05,3.6975869285061e-05,3.697586928533744e-05,-3.8382533684464005e-05,-3.838253368475284e-05,-4.785156659883772e-05,-4.785156659914369e-05,0.0012233002907664945,0.0011989645252433014,0.0012233002908056036,0.001198964525282295,-0.0013597914914523944,-0.001416813986824002,-0.0013597914914111504,-0.0014168139867828703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.5486788666813996e-05,4.548678866709337e-05,3.590919711468517e-05,3.5909197114959566e-05,-3.8305800311758034e-05,-3.830580031204578e-05,-4.719572401203369e-05,-4.71957240123389e-05,0.0008694290054180167,0.0008513734374492534,0.0008694290054470353,0.000851373437478098,-0.0010117475774035203,-0.0010540545900985685,-0.0010117475773730117,-0.0010540545900681489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.4464209968836846e-05,4.446420996911497e-05,3.523215765009636e-05,3.52321576503693e-05,-3.8229343664192145e-05,-3.82293436644785e-05,-4.6795263690768556e-05,-4.679526369107254e-05,0.0006208232038164401,0.000607427137258978,0.0006208232038380122,0.0006074271372803752,-0.0007541166009678773,-0.0007855056749029267,-0.0007541166009452871,-0.0007855056748803696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.3780654901534964e-05,4.3780654901812086e-05,3.4779288485599836e-05,3.4779288485871646e-05,-3.813841958602764e-05,-3.813841958631253e-05,-4.6518459641433405e-05,-4.651845964173595e-05,0.0004453360802019648,0.0004353970630787055,0.000445336080217993,0.0004353970630945467,-0.0005625397249713329,-0.0005858283927295859,-0.000562539724954598,-0.0005858283927128946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.33014867585705e-05,4.3301486758846735e-05,3.4456281416609075e-05,3.4456281416879935e-05,-3.8031290081487506e-05,-3.8031290081770943e-05,-4.629998123251395e-05,-4.6299981232815e-05,0.00032084533231935915,0.00031347122284085325,0.00032084533233123707,0.00031347122285262444,-0.0004197211088274067,-0.00043699979780933626,-0.0004197211088149967,-0.0004369997977970028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.294582190745615e-05,4.2945821907731534e-05,3.420911674852458e-05,3.420911674879457e-05,-3.7910662960276596e-05,-3.79106629605586e-05,-4.610795080162542e-05,-4.6107950801925003e-05,0.00023209160808526684,0.00022662049460115373,0.00023209160809404888,0.00022662049460991262,-0.00031312188926663426,-0.0003259415617371217,-0.00031312188925741903,-0.0003259415617279449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.26649486859924e-05,4.266494868626688e-05,3.4006685469904775e-05,3.4006685470173894e-05,-3.778013485326675e-05,-3.778013485354738e-05,-4.5927175842538544e-05,-4.5927175842836686e-05,0.00016851073050176533,0.00016445151727154483,0.00016851073050829497,0.00016445151727811764,-0.00023352437893099678,-0.00024303574882849772,-0.0002335243789241588,-0.00024303574882164576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.242947446084485e-05,4.242947446111841e-05,3.3830965698927806e-05,3.383096569919603e-05,-3.764289399696075e-05,-3.764289399724005e-05,-4.575067256081019e-05,-4.575067256110693e-05,0.00012275534881546796,0.00011974367448333809,0.00012275534882027816,0.00011974367448823017,-0.000174093026796192,-0.0001811498496233467,-0.00017409302679110606,-0.00018114984961824514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.2221640021852026e-05,4.222164002212465e-05,3.367144682548787e-05,3.367144682575518e-05,-3.7501385843108093e-05,-3.7501385843386096e-05,-4.557541870271467e-05,-4.557541870301005e-05,8.968885467596482e-05,8.745438662308994e-05,8.968885467948914e-05,8.745438662672927e-05,-0.00012973305578764608,-0.00013496876304652187,-0.0001297330557838601,-0.00013496876304271916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.203070748260663e-05,4.203070748287831e-05,3.3521951478967704e-05,3.3521951479234065e-05,-3.735734797845036e-05,-3.735734797872713e-05,-4.540025033996092e-05,-4.540025034025501e-05,6.570041974032604e-05,6.404258860426046e-05,6.570041974289701e-05,6.404258860697534e-05,-9.663711484687073e-05,-0.00010052167184539519,-9.663711484405487e-05,-0.00010052167184256905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.185018403760906e-05,4.185018403787979e-05,3.3378816370841334e-05,3.337881637110675e-05,-3.721195601498397e-05,-3.721195601525954e-05,-4.522483696652436e-05,-4.522483696681719e-05,4.823759113500456e-05,4.700758738888832e-05,4.8237591136960934e-05,4.70075873908812e-05,-7.195680820486797e-05,-7.483889888118151e-05,-7.195680820277108e-05,-7.483889887909762e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.167614646636965e-05,4.16761464666394e-05,3.323984624894413e-05,3.3239846249208544e-05,-3.706597728880976e-05,-3.706597728908415e-05,-4.504919340410473e-05,-4.5049193404396334e-05,3.5486160044332244e-05,3.457357661983258e-05,3.548616004582449e-05,3.457357662131372e-05,-5.356077521163432e-05,-5.5699100552138884e-05,-5.356077521008441e-05,-5.5699100550618636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.150622782802144e-05,4.150622782829018e-05,3.310370945025603e-05,3.3103709450519414e-05,-3.691989799943317e-05,-3.691989799970639e-05,-4.487345529707014e-05,-4.4873455297360525e-05,2.6149857665320366e-05,2.5472779640691588e-05,2.6149857666429227e-05,2.54727796417731e-05,-3.985472518896911e-05,-4.1441224635126484e-05,-3.985472518780158e-05,-4.14412246340198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4.1339003663446654e-05,4.133900366371437e-05,3.296958672545137e-05,3.2969586725713725e-05,-3.6774017807218466e-05,-3.677401780749052e-05,-4.469778159004788e-05,-4.4697781590337064e-05,1.929792030262923e-05,1.879557209077707e-05,1.9297920303406045e-05,1.8795572091606925e-05,-2.9646816843775698e-05,-3.082389707800392e-05,-2.9646816842920503e-05,-3.0823897077167385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3.7285960038687714e-06,3.728596003927027e-06,-5.155718739476451e-06,-5.155718739414414e-06,-1.4240440159671324e-06,-1.4240440160949327e-06,-7.606250839816171e-06,-7.606250839915409e-06,-0.0796333738481143,-0.08066548425111131,-0.07963337384840724,-0.08066548425141006,-0.08290136746974186,-0.08250359772265205,-0.08290136747007863,-0.08250359772298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
-4.3247764614338784e-05,-4.324776461459044e-05,-5.3174431388910646e-05,-5.317443138913591e-05,4.400239898588426e-05,4.400239898595595e-05,3.9201447130247866e-05,3.920144713044478e-05,-0.12374919301394147,-0.12551159263594774,-0.12374919301446044,-0.12551159263647485,-0.12816871616558398,-0.12767077552807912,-0.12816871616620146,-0.12767077552869682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
